N,sr,lr,sigma,IP,esr,kl,accuracy
800,0.6,0.94,0.3,True,0.5999999999999981,1.2752642404373362,0.315
800,0.6,0.94,0.3,True,0.6000000000000009,1.1176581253724174,0.305
800,0.6,0.94,0.3,True,0.5999999999999966,1.2239043631619002,0.315
800,0.6,0.94,0.3,True,0.6000000000000005,1.2551961551607929,0.315
800,0.6,0.94,0.3,True,0.5999999999999976,1.1906765710357312,0.32
800,0.6,0.94,0.3,True,0.5999999999999994,1.288815848698193,0.295
800,0.6,0.94,0.3,True,0.599999999999999,1.1414069611377011,0.305
800,0.6,0.94,0.3,True,0.6000000000000003,1.2841250699180522,0.27
800,0.6,0.94,0.3,True,0.6000000000000015,1.1225980809543405,0.295
800,0.6,0.94,0.3,True,0.5999999999999995,1.195451032267345,0.295
800,0.6,0.94,0.3,True,0.5999999999999983,1.3855940648898115,0.28
800,0.6,0.94,0.3,True,0.6000000000000001,1.2588262786986975,0.315
800,0.6,0.94,0.3,True,0.6000000000000003,1.1820288654493305,0.285
800,0.6,0.94,0.3,True,0.5999999999999985,1.1381241585149724,0.33
800,0.6,0.94,0.3,True,0.6000000000000025,1.4535793830322237,0.29
800,0.6,0.94,0.3,True,0.599999999999997,1.2275524981312393,0.27
800,0.6,0.94,0.3,True,0.5999999999999983,1.2855584772677373,0.315
800,0.6,0.94,0.3,True,0.599999999999997,1.2730635796068301,0.285
800,0.6,0.94,0.3,True,0.6000000000000013,1.2635063382629124,0.305
800,0.6,0.94,0.3,True,0.5999999999999978,1.1543785404717317,0.27
800,0.6,0.94,0.3,True,0.599999999999999,1.30527026309015,0.295
800,0.6,0.94,0.3,True,0.6000000000000035,1.0565170209323824,0.335
800,0.6,0.94,0.3,True,0.5999999999999975,1.129278967380372,0.325
1000,0.6,0.94,0.1,True,0.6000000000000004,0.44500564902133616,0.31
1000,0.6,0.94,0.1,True,0.6000000000000019,0.49882575793500544,0.28
1000,0.6,0.94,0.1,True,0.5999999999999983,0.49831245463204504,0.305
1000,0.6,0.94,0.1,True,0.6000000000000021,0.39150304046317597,0.305
1000,0.6,0.94,0.1,True,0.5999999999999985,0.20476299255471897,0.275
1000,0.6,0.94,0.1,True,0.6000000000000003,1.0021546172927889,0.3
1000,0.6,0.94,0.1,True,0.6000000000000021,0.2702844709368617,0.31
1000,0.6,0.94,0.1,True,0.6000000000000009,0.5413512434691751,0.3
1000,0.6,0.94,0.1,True,0.600000000000004,0.5406691716252517,0.295
1000,0.6,0.94,0.1,True,0.5999999999999996,0.5535697978885041,0.295
1000,0.6,0.94,0.1,True,0.5999999999999996,0.8061281741776618,0.295
1000,0.6,0.94,0.1,True,0.6000000000000018,0.5128527705482053,0.3
1000,0.6,0.94,0.1,True,0.5999999999999995,0.8749844876221788,0.31
1000,0.6,0.94,0.1,True,0.5999999999999995,0.4014144569446322,0.295
1000,0.6,0.94,0.1,True,0.5999999999999958,0.5376079850039293,0.31
1000,0.6,0.94,0.1,True,0.6000000000000013,0.3777592547007832,0.315
1000,0.6,0.94,0.1,True,0.6000000000000001,0.1379505700493892,0.295
1000,0.6,0.94,0.1,True,0.5999999999999976,0.4671048204707796,0.295
1000,0.6,0.94,0.1,True,0.6000000000000005,0.445311485533719,0.295
1000,0.6,0.94,0.1,True,0.6000000000000038,0.30744994426113126,0.295
1000,0.6,0.94,0.1,True,0.6000000000000009,0.28624961870713905,0.315
1000,0.6,0.94,0.1,True,0.5999999999999986,0.631406997220461,0.29
1000,0.6,0.94,0.1,True,0.6000000000000019,0.4619655042543407,0.3
1000,0.6,0.94,0.1,True,0.5999999999999992,0.19128142018451094,0.285
1000,0.6,0.94,0.1,True,0.6000000000000019,0.1758478298100764,0.26
1000,0.6,0.94,0.2,True,0.5999999999999971,1.92778593012314,0.3
1000,0.6,0.94,0.2,True,0.5999999999999979,1.932578204048316,0.275
1000,0.6,0.94,0.2,True,0.6000000000000015,1.9241347211107227,0.315
1000,0.6,0.94,0.2,True,0.6000000000000019,1.6869745105682514,0.285
1000,0.6,0.94,0.2,True,0.6000000000000014,1.9037353921212579,0.32
1000,0.6,0.94,0.2,True,0.5999999999999983,1.6820389596311738,0.31
1000,0.6,0.94,0.2,True,0.5999999999999992,1.8907266830674512,0.3
1000,0.6,0.94,0.2,True,0.5999999999999988,1.740569189432406,0.285
1000,0.6,0.94,0.2,True,0.5999999999999989,2.0058938690040073,0.3
1000,0.6,0.94,0.2,True,0.6000000000000006,1.9585816236846223,0.29
1000,0.6,0.94,0.2,True,0.5999999999999992,2.062320054022575,0.3
1000,0.6,0.94,0.2,True,0.599999999999998,1.947612583168584,0.31
1000,0.6,0.94,0.2,True,0.5999999999999992,1.9808671358757763,0.285
1000,0.6,0.94,0.2,True,0.6000000000000032,1.9345117636183105,0.29
1000,0.6,0.94,0.2,True,0.6000000000000008,1.6210923061735314,0.3
1000,0.6,0.94,0.2,True,0.6000000000000012,2.040532614897899,0.28
1000,0.6,0.94,0.2,True,0.5999999999999985,1.9650886379895984,0.285
1000,0.6,0.94,0.2,True,0.6000000000000014,1.7331297439248523,0.295
1000,0.6,0.94,0.2,True,0.6000000000000029,1.9002048786711014,0.31
1000,0.6,0.94,0.2,True,0.6000000000000006,1.7881018498643495,0.33
1000,0.6,0.94,0.2,True,0.6000000000000029,1.8310711357129152,0.3
1000,0.6,0.94,0.2,True,0.5999999999999995,1.7032550242895688,0.285
1000,0.6,0.94,0.2,True,0.5999999999999999,1.7111757137008299,0.28
1000,0.6,0.94,0.2,True,0.5999999999999995,2.0689924871041434,0.29
1000,0.6,0.94,0.2,True,0.6000000000000012,1.7619432517097953,0.31
1000,0.6,0.94,0.3,True,0.5999999999999999,1.4472768532637694,0.31
1000,0.6,0.94,0.3,True,0.5999999999999995,1.304174575256017,0.29
1000,0.6,0.94,0.3,True,0.5999999999999975,1.3393294762015096,0.3
1000,0.6,0.94,0.3,True,0.6000000000000023,1.286362722401997,0.295
1000,0.6,0.94,0.3,True,0.5999999999999999,1.2007085921190375,0.32
1000,0.6,0.94,0.3,True,0.5999999999999999,1.2879400039009954,0.31
1000,0.6,0.94,0.3,True,0.6000000000000001,1.2873555067319185,0.29
1000,0.6,0.94,0.3,True,0.6000000000000029,1.298442922764241,0.295
1000,0.6,0.94,0.3,True,0.5999999999999963,1.3585881528829316,0.29
1000,0.6,0.94,0.3,True,0.6000000000000012,1.3216886670489219,0.28
1000,0.6,0.94,0.3,True,0.6,1.4312792942255164,0.335
1000,0.6,0.94,0.3,True,0.6,1.368250603545163,0.31
1000,0.6,0.94,0.3,True,0.6000000000000004,1.190904620770362,0.28
1000,0.6,0.94,0.3,True,0.6000000000000008,1.3485236782358654,0.32
1000,0.6,0.94,0.3,True,0.6000000000000001,1.2771618346108944,0.325
1000,0.6,0.94,0.3,True,0.5999999999999981,1.4279785260250746,0.29
1000,0.6,0.94,0.3,True,0.6000000000000015,1.2785875017199662,0.3
1000,0.6,0.94,0.3,True,0.5999999999999979,1.4754907348594197,0.295
1000,0.6,0.94,0.3,True,0.5999999999999996,1.3582157504351038,0.3
1000,0.6,0.94,0.3,True,0.6000000000000002,1.3230743111338308,0.305
1000,0.6,0.94,0.3,True,0.5999999999999972,1.4485750428751734,0.305
1000,0.6,0.94,0.3,True,0.5999999999999996,1.4239956713036577,0.32
1000,0.6,0.94,0.3,True,0.5999999999999993,1.24843690314748,0.315
1000,0.6,0.94,0.3,True,0.600000000000001,1.372240768618629,0.32
1000,0.6,0.94,0.3,True,0.5999999999999994,1.2799244389679756,0.295
1200,0.6,0.94,0.1,True,0.6000000000000019,1.161108304882666,0.3
1200,0.6,0.94,0.1,True,0.6000000000000005,0.9147650692940947,0.3
1200,0.6,0.94,0.1,True,0.5999999999999996,0.7792814516661901,0.34
1200,0.6,0.94,0.1,True,0.6000000000000022,1.023662608811751,0.295
1200,0.6,0.94,0.1,True,0.5999999999999964,0.47933757801003624,0.31
1200,0.6,0.94,0.1,True,0.6000000000000012,0.9939898631486184,0.3
1200,0.6,0.94,0.1,True,0.6000000000000009,0.4532118811470963,0.325
1200,0.6,0.94,0.1,True,0.6000000000000016,0.9730047827929975,0.285
1200,0.6,0.94,0.1,True,0.6000000000000008,1.201941850152032,0.32
1200,0.6,0.94,0.1,True,0.5999999999999988,0.6000579102123811,0.325
1200,0.6,0.94,0.1,True,0.6000000000000018,0.6818059584923459,0.32
1200,0.6,0.94,0.1,True,0.5999999999999985,0.5304466660013918,0.285
1200,0.6,0.94,0.1,True,0.6000000000000001,0.38552367645040014,0.32
1200,0.6,0.94,0.1,True,0.599999999999997,1.4152723270755516,0.28
1200,0.6,0.94,0.1,True,0.6000000000000008,0.3910590097650526,0.305
1200,0.6,0.94,0.1,True,0.5999999999999981,0.5357254033632943,0.26
1200,0.6,0.94,0.1,True,0.6000000000000003,0.9403712773671615,0.34
1200,0.6,0.94,0.1,True,0.5999999999999996,0.5185890228609675,0.295
1200,0.6,0.94,0.1,True,0.5999999999999974,0.4925179760829818,0.315
1200,0.6,0.94,0.1,True,0.6000000000000012,1.7677412952462337,0.305
1200,0.6,0.94,0.1,True,0.6000000000000032,0.6918004117070844,0.3
1200,0.6,0.94,0.1,True,0.599999999999998,1.159453951302401,0.335
1200,0.6,0.94,0.1,True,0.600000000000002,0.9446068814683091,0.32
1200,0.6,0.94,0.1,True,0.5999999999999985,0.6091503979648354,0.315
1200,0.6,0.94,0.1,True,0.6000000000000008,1.7058800791822921,0.315
1200,0.6,0.94,0.2,True,0.5999999999999985,2.168637692277429,0.315
1200,0.6,0.94,0.2,True,0.5999999999999965,1.9547596359582897,0.325
1200,0.6,0.94,0.2,True,0.5999999999999992,1.9593670764443045,0.33
1200,0.6,0.94,0.2,True,0.5999999999999979,2.134800125320175,0.31
1200,0.6,0.94,0.2,True,0.5999999999999994,2.1196788149353205,0.335
1200,0.6,0.94,0.2,True,0.6000000000000009,2.270572635195677,0.325
1200,0.6,0.94,0.2,True,0.6000000000000001,2.0779794338526076,0.31
1200,0.6,0.94,0.2,True,0.6000000000000001,2.222668061825282,0.315
1200,0.6,0.94,0.2,True,0.6000000000000008,2.2022982912738285,0.285
1200,0.6,0.94,0.2,True,0.5999999999999999,2.072786001789285,0.3
1200,0.6,0.94,0.2,True,0.5999999999999983,2.247370374255234,0.34
1200,0.6,0.94,0.2,True,0.5999999999999988,2.1477561100174225,0.295
1200,0.6,0.94,0.2,True,0.6,2.0051892576859873,0.295
1200,0.6,0.94,0.2,True,0.5999999999999973,2.2088253750873807,0.305
1200,0.6,0.94,0.2,True,0.6000000000000005,2.3056276855185684,0.3
1200,0.6,0.94,0.2,True,0.5999999999999968,2.2012652450542305,0.3
1200,0.6,0.94,0.2,True,0.5999999999999991,2.0538827554020074,0.315
1200,0.6,0.94,0.2,True,0.5999999999999978,2.1219099132945187,0.31
1200,0.6,0.94,0.2,True,0.5999999999999998,2.2671807675118956,0.335
1200,0.6,0.94,0.2,True,0.6000000000000028,2.001099183381574,0.33
1200,0.6,0.94,0.2,True,0.5999999999999992,2.055198799500999,0.315
1200,0.6,0.94,0.2,True,0.6000000000000016,2.0872691976519646,0.315
1200,0.6,0.94,0.2,True,0.5999999999999965,2.1182397536674897,0.31
1200,0.6,0.94,0.2,True,0.599999999999999,2.0115922840729685,0.29
1200,0.6,0.94,0.2,True,0.6000000000000011,2.0638810515304202,0.295
1200,0.6,0.94,0.3,True,0.5999999999999992,1.564839349255588,0.3
1200,0.6,0.94,0.3,True,0.6000000000000019,1.498038082671774,0.305
1200,0.6,0.94,0.3,True,0.6000000000000012,1.4980369628106178,0.32
1200,0.6,0.94,0.3,True,0.5999999999999986,1.5187812915316092,0.29
1200,0.6,0.94,0.3,True,0.5999999999999975,1.4723972283304199,0.31
1200,0.6,0.94,0.3,True,0.6000000000000036,1.544345675546284,0.31
1200,0.6,0.94,0.3,True,0.599999999999997,1.4065509183091853,0.32
1200,0.6,0.94,0.3,True,0.6000000000000006,1.4938636925512991,0.305
1200,0.6,0.94,0.3,True,0.600000000000002,1.5471506352220668,0.31
1200,0.6,0.94,0.3,True,0.5999999999999965,1.5608586660362596,0.315
1200,0.6,0.94,0.3,True,0.6000000000000005,1.4512776882522633,0.305
1200,0.6,0.94,0.3,True,0.6000000000000008,1.421826104975069,0.315
1200,0.6,0.94,0.3,True,0.6000000000000023,1.4784641723785277,0.285
1200,0.6,0.94,0.3,True,0.6,1.4088419056638846,0.305
1200,0.6,0.94,0.3,True,0.6000000000000003,1.3201509460705254,0.29
1200,0.6,0.94,0.3,True,0.6000000000000003,1.393433487897397,0.315
1200,0.6,0.94,0.3,True,0.5999999999999984,1.4853354940376924,0.32
1200,0.6,0.94,0.3,True,0.6000000000000009,1.4895538611196548,0.305
1200,0.6,0.94,0.3,True,0.6000000000000008,1.4268521378810428,0.335
1200,0.6,0.94,0.3,True,0.5999999999999985,1.4693976894693848,0.29
1200,0.6,0.94,0.3,True,0.6000000000000014,1.5394895532615855,0.295
1200,0.6,0.94,0.3,True,0.5999999999999961,1.5634130126461225,0.31
1200,0.6,0.94,0.3,True,0.6000000000000013,1.4960137178934207,0.28
1200,0.6,0.94,0.3,True,0.5999999999999985,1.420509756477436,0.31
1200,0.6,0.94,0.3,True,0.6000000000000003,1.4164403386757587,0.325
800,0.6,0.97,0.1,True,0.6000000000000001,0.1252533550310307,0.28
800,0.6,0.97,0.1,True,0.600000000000002,0.5939938103693374,0.29
800,0.6,0.97,0.1,True,0.6000000000000032,0.1749154085212058,0.295
800,0.6,0.97,0.1,True,0.6000000000000008,0.285275344665508,0.31
800,0.6,0.97,0.1,True,0.6000000000000019,0.35165318443703925,0.28
800,0.6,0.97,0.1,True,0.600000000000001,0.23660738273000492,0.29
800,0.6,0.97,0.1,True,0.5999999999999989,0.15927557977295137,0.3
800,0.6,0.97,0.1,True,0.6000000000000001,0.1657413221043178,0.305
800,0.6,0.97,0.1,True,0.6000000000000019,0.4163723828783623,0.295
800,0.6,0.97,0.1,True,0.6000000000000023,0.44032236901864974,0.28
800,0.6,0.97,0.1,True,0.6000000000000016,0.12454985544034441,0.315
800,0.6,0.97,0.1,True,0.5999999999999982,0.20406238377490282,0.31
800,0.6,0.97,0.1,True,0.6,0.10515354873399227,0.305
800,0.6,0.97,0.1,True,0.6,0.5499067241963346,0.285
800,0.6,0.97,0.1,True,0.5999999999999996,0.26833861145735727,0.315
800,0.6,0.97,0.1,True,0.6000000000000019,0.08357687581717498,0.28
800,0.6,0.97,0.1,True,0.5999999999999979,0.34207437155635984,0.285
800,0.6,0.97,0.1,True,0.600000000000001,0.3636762540081961,0.265
800,0.6,0.97,0.1,True,0.6000000000000008,0.3143364976293319,0.275
800,0.6,0.97,0.1,True,0.6,0.20768054861550211,0.3
800,0.6,0.97,0.1,True,0.600000000000002,0.29502490258568437,0.29
800,0.6,0.97,0.1,True,0.5999999999999946,0.251530366150417,0.32
800,0.6,0.97,0.1,True,0.5999999999999984,0.136674107613185,0.28
800,0.6,0.97,0.1,True,0.6000000000000022,0.09964185405536913,0.29
800,0.6,0.97,0.1,True,0.5999999999999993,0.49692070301329777,0.28
800,0.6,0.97,0.2,True,0.6000000000000006,1.6959382453747054,0.28
800,0.6,0.97,0.2,True,0.5999999999999974,1.6668884035281604,0.315
800,0.6,0.97,0.2,True,0.599999999999999,1.6500965639372447,0.305
800,0.6,0.97,0.2,True,0.5999999999999996,1.800675979253506,0.275
800,0.6,0.97,0.2,True,0.6000000000000019,1.5199612126837527,0.27
800,0.6,0.97,0.2,True,0.6000000000000023,1.5456284802191478,0.28
800,0.6,0.97,0.2,True,0.5999999999999998,1.884063375295888,0.265
800,0.6,0.97,0.2,True,0.5999999999999991,1.5965304500926076,0.275
800,0.6,0.97,0.2,True,0.6000000000000055,1.705018781284128,0.29
800,0.6,0.97,0.2,True,0.6000000000000005,1.6881205149803338,0.3
800,0.6,0.97,0.2,True,0.5999999999999991,1.6220786452590072,0.295
800,0.6,0.97,0.2,True,0.5999999999999996,1.7284585988050347,0.305
800,0.6,0.97,0.2,True,0.6000000000000004,1.5551969372709142,0.285
800,0.6,0.97,0.2,True,0.599999999999999,1.7639195529093643,0.27
800,0.6,0.97,0.2,True,0.5999999999999995,1.855206799477005,0.27
800,0.6,0.97,0.2,True,0.6000000000000003,1.757966645286381,0.3
800,0.6,0.97,0.2,True,0.6000000000000033,1.5760501660095374,0.32
800,0.6,0.97,0.2,True,0.6000000000000014,1.5528930421304565,0.305
800,0.6,0.97,0.2,True,0.5999999999999999,1.60773769634979,0.31
800,0.6,0.97,0.2,True,0.6000000000000005,1.6950553090717455,0.31
800,0.6,0.97,0.2,True,0.6000000000000008,1.527443389854181,0.29
800,0.6,0.97,0.2,True,0.6000000000000009,1.7457039581836584,0.32
800,0.6,0.97,0.2,True,0.6000000000000005,1.7933625124589008,0.3
800,0.6,0.97,0.2,True,0.600000000000001,2.0835014787451707,0.275
800,0.6,0.97,0.2,True,0.600000000000003,1.4554485672094457,0.295
800,0.6,0.97,0.3,True,0.6000000000000024,1.4004151886245144,0.3
800,0.6,0.97,0.3,True,0.5999999999999961,1.106439616226807,0.275
800,0.6,0.97,0.3,True,0.6000000000000041,1.1297375380336976,0.29
800,0.6,0.97,0.3,True,0.6000000000000016,1.3348983551411155,0.305
800,0.6,0.97,0.3,True,0.6000000000000005,1.1796898755433065,0.31
800,0.6,0.97,0.3,True,0.6000000000000016,1.1974067529155439,0.28
800,0.6,0.97,0.3,True,0.5999999999999996,1.3000459072254507,0.285
800,0.6,0.97,0.3,True,0.6000000000000008,1.2001566805912285,0.32
800,0.6,0.97,0.3,True,0.6000000000000003,1.1795355024265646,0.275
800,0.6,0.97,0.3,True,0.6000000000000006,1.2946613690666258,0.28
800,0.6,0.97,0.3,True,0.599999999999999,1.113799375511367,0.305
800,0.6,0.97,0.3,True,0.6000000000000009,1.1816128208846397,0.3
800,0.6,0.97,0.3,True,0.600000000000001,1.3180223406457947,0.31
800,0.6,0.97,0.3,True,0.6000000000000018,1.284075203588832,0.29
800,0.6,0.97,0.3,True,0.6000000000000002,1.1845019901282965,0.29
800,0.6,0.97,0.3,True,0.6000000000000013,1.1403700933395404,0.29
800,0.6,0.97,0.3,True,0.6000000000000025,1.1921745668838528,0.27
800,0.6,0.97,0.3,True,0.5999999999999992,1.3159782125360184,0.305
800,0.6,0.97,0.3,True,0.6000000000000005,1.2064159688889107,0.28
800,0.6,0.97,0.3,True,0.599999999999999,1.3411704724387001,0.29
800,0.6,0.97,0.3,True,0.6000000000000008,1.2304481226060284,0.275
800,0.6,0.97,0.3,True,0.6000000000000003,1.2506953943132912,0.32
800,0.6,0.97,0.3,True,0.6000000000000008,1.3995207369377411,0.285
800,0.6,0.97,0.3,True,0.599999999999997,1.2622905255544448,0.305
800,0.6,0.97,0.3,True,0.5999999999999981,1.2265791859014028,0.29
1000,0.6,0.97,0.1,True,0.6000000000000011,0.7571244604044276,0.3
1000,0.6,0.97,0.1,True,0.6000000000000002,0.39584207566726654,0.3
1000,0.6,0.97,0.1,True,0.599999999999998,0.5136252330618432,0.3
1000,0.6,0.97,0.1,True,0.6,0.3273408686441541,0.3
1000,0.6,0.97,0.1,True,0.5999999999999995,0.5011252210996299,0.3
1000,0.6,0.97,0.1,True,0.6000000000000001,0.38041729262737445,0.3
1000,0.6,0.97,0.1,True,0.6000000000000015,0.687532330196341,0.32
1000,0.6,0.97,0.1,True,0.5999999999999971,0.8222102052550693,0.305
1000,0.6,0.97,0.1,True,0.5999999999999991,0.49580152507432507,0.31
1000,0.6,0.97,0.1,True,0.599999999999998,0.5642434899871395,0.32
1000,0.6,0.97,0.1,True,0.5999999999999994,0.23199691564156255,0.305
1000,0.6,0.97,0.1,True,0.6000000000000014,0.34069392871309606,0.305
1000,0.6,0.97,0.1,True,0.6000000000000002,0.38795175145278216,0.315
1000,0.6,0.97,0.1,True,0.6000000000000022,0.5483674362206631,0.29
1000,0.6,0.97,0.1,True,0.6000000000000003,0.8583901816950442,0.3
1000,0.6,0.97,0.1,True,0.6000000000000014,0.31974635353749914,0.28
1000,0.6,0.97,0.1,True,0.6000000000000005,0.7997914664480823,0.32
1000,0.6,0.97,0.1,True,0.5999999999999999,0.28510631634745404,0.3
1000,0.6,0.97,0.1,True,0.6000000000000033,0.5379614752925387,0.335
1000,0.6,0.97,0.1,True,0.5999999999999954,0.5592898912317164,0.295
1000,0.6,0.97,0.1,True,0.6000000000000035,0.2934648790479172,0.31
1000,0.6,0.97,0.1,True,0.5999999999999978,0.5284645377767287,0.325
1000,0.6,0.97,0.1,True,0.6000000000000003,0.6345403973886379,0.315
1000,0.6,0.97,0.1,True,0.5999999999999985,0.36904215743591284,0.295
1000,0.6,0.97,0.1,True,0.5999999999999979,0.463743408444402,0.32
1000,0.6,0.97,0.2,True,0.6000000000000015,1.9536883403242493,0.3
1000,0.6,0.97,0.2,True,0.6000000000000016,2.1704626735659462,0.295
1000,0.6,0.97,0.2,True,0.6,1.8455625678269598,0.275
1000,0.6,0.97,0.2,True,0.6000000000000018,1.8795579169778467,0.29
1000,0.6,0.97,0.2,True,0.6000000000000011,2.036727213448494,0.295
1000,0.6,0.97,0.2,True,0.5999999999999995,2.0442713567188235,0.295
1000,0.6,0.97,0.2,True,0.5999999999999994,1.8564570941424532,0.325
1000,0.6,0.97,0.2,True,0.6000000000000001,1.7366541574670236,0.3
1000,0.6,0.97,0.2,True,0.6000000000000003,2.193392663533524,0.34
1000,0.6,0.97,0.2,True,0.6000000000000003,1.852123181214155,0.285
1000,0.6,0.97,0.2,True,0.6000000000000042,1.8458857522701844,0.32
1000,0.6,0.97,0.2,True,0.6000000000000003,1.827308390908155,0.295
1000,0.6,0.97,0.2,True,0.6000000000000012,2.110174754071239,0.315
1000,0.6,0.97,0.2,True,0.5999999999999983,1.8839887881334563,0.3
1000,0.6,0.97,0.2,True,0.6000000000000035,2.0505916891905116,0.305
1000,0.6,0.97,0.2,True,0.5999999999999992,2.1434904997303406,0.28
1000,0.6,0.97,0.2,True,0.5999999999999979,1.9185810652351432,0.275
1000,0.6,0.97,0.2,True,0.6000000000000009,1.99290281368791,0.3
1000,0.6,0.97,0.2,True,0.5999999999999961,1.9565969160405554,0.29
1000,0.6,0.97,0.2,True,0.6000000000000001,2.235335557339619,0.295
1000,0.6,0.97,0.2,True,0.6000000000000016,1.688773971037115,0.305
1000,0.6,0.97,0.2,True,0.6000000000000003,1.9345228592676675,0.3
1000,0.6,0.97,0.2,True,0.5999999999999989,2.0175531703755265,0.295
1000,0.6,0.97,0.2,True,0.599999999999999,1.93935035131886,0.295
1000,0.6,0.97,0.2,True,0.6000000000000006,1.9458555288307442,0.31
1000,0.6,0.97,0.3,True,0.6000000000000003,1.3578862844842772,0.31
1000,0.6,0.97,0.3,True,0.5999999999999983,1.2566431011791543,0.31
1000,0.6,0.97,0.3,True,0.5999999999999996,1.4781031117254133,0.305
1000,0.6,0.97,0.3,True,0.6000000000000014,1.3964398225955403,0.3
1000,0.6,0.97,0.3,True,0.6000000000000003,1.3722065959327405,0.3
1000,0.6,0.97,0.3,True,0.6000000000000005,1.4217315353943711,0.31
1000,0.6,0.97,0.3,True,0.5999999999999996,1.3741194660469214,0.3
1000,0.6,0.97,0.3,True,0.5999999999999985,1.38229417113781,0.3
1000,0.6,0.97,0.3,True,0.6000000000000015,1.3274885224180109,0.295
1000,0.6,0.97,0.3,True,0.5999999999999995,1.3133928451262236,0.28
1000,0.6,0.97,0.3,True,0.5999999999999994,1.3859965365638052,0.3
1000,0.6,0.97,0.3,True,0.6000000000000008,1.3953512064680316,0.3
1000,0.6,0.97,0.3,True,0.6000000000000021,1.378489874246871,0.315
1000,0.6,0.97,0.3,True,0.5999999999999995,1.3339830554198897,0.3
1000,0.6,0.97,0.3,True,0.5999999999999983,1.3036368724315117,0.275
1000,0.6,0.97,0.3,True,0.5999999999999978,1.2731861824905972,0.3
1000,0.6,0.97,0.3,True,0.5999999999999981,1.2430200271517278,0.3
1000,0.6,0.97,0.3,True,0.6,1.375101932255106,0.315
1000,0.6,0.97,0.3,True,0.6000000000000012,1.4427899766797863,0.28
1000,0.6,0.97,0.3,True,0.5999999999999976,1.383362393461673,0.31
1000,0.6,0.97,0.3,True,0.5999999999999976,1.2708758221887697,0.3
1000,0.6,0.97,0.3,True,0.6000000000000008,1.4095912058948468,0.285
1000,0.6,0.97,0.3,True,0.600000000000001,1.4304830614950066,0.3
1000,0.6,0.97,0.3,True,0.5999999999999996,1.3849098576483487,0.27
1000,0.6,0.97,0.3,True,0.5999999999999979,1.4180316957230015,0.305
1200,0.6,0.97,0.1,True,0.5999999999999993,0.8658030287880668,0.325
1200,0.6,0.97,0.1,True,0.5999999999999981,0.7545751732202035,0.315
1200,0.6,0.97,0.1,True,0.5999999999999984,1.5945950276237424,0.29
1200,0.6,0.97,0.1,True,0.6000000000000003,0.6464655208814845,0.32
1200,0.6,0.97,0.1,True,0.6000000000000016,0.9454263854903755,0.31
1200,0.6,0.97,0.1,True,0.5999999999999985,0.5332787225365916,0.305
1200,0.6,0.97,0.1,True,0.5999999999999984,0.6771233274329747,0.335
1200,0.6,0.97,0.1,True,0.6000000000000024,1.0591665996936743,0.305
1200,0.6,0.97,0.1,True,0.5999999999999994,0.6141817413369965,0.29
1200,0.6,0.97,0.1,True,0.599999999999999,1.0077071789295347,0.32
1200,0.6,0.97,0.1,True,0.6000000000000009,0.7175693885411487,0.31
1200,0.6,0.97,0.1,True,0.6000000000000003,0.7176220600489758,0.305
1200,0.6,0.97,0.1,True,0.6000000000000011,1.2403746424424655,0.315
1200,0.6,0.97,0.1,True,0.6000000000000021,0.7996324880855895,0.31
1200,0.6,0.97,0.1,True,0.5999999999999991,0.8408027538610037,0.305
1200,0.6,0.97,0.1,True,0.6000000000000019,1.304488860621969,0.32
1200,0.6,0.97,0.1,True,0.6000000000000008,1.4268780529950433,0.295
1200,0.6,0.97,0.1,True,0.5999999999999954,0.9763035650646699,0.3
1200,0.6,0.97,0.1,True,0.6000000000000012,2.047671286771625,0.295
1200,0.6,0.97,0.1,True,0.6000000000000026,0.7351952418847418,0.285
1200,0.6,0.97,0.1,True,0.6000000000000019,1.3526089070478837,0.315
1200,0.6,0.97,0.1,True,0.6000000000000014,1.0630549693338396,0.3
1200,0.6,0.97,0.1,True,0.5999999999999981,1.0774883254352017,0.32
1200,0.6,0.97,0.1,True,0.5999999999999998,0.8431245661862921,0.29
1200,0.6,0.97,0.1,True,0.6000000000000006,0.778511934391473,0.295
1200,0.6,0.97,0.2,True,0.5999999999999983,2.111577895573343,0.325
1200,0.6,0.97,0.2,True,0.5999999999999984,2.1390303985152967,0.31
1200,0.6,0.97,0.2,True,0.6000000000000011,2.297860399010179,0.335
1200,0.6,0.97,0.2,True,0.6000000000000002,2.188028605317383,0.31
1200,0.6,0.97,0.2,True,0.5999999999999986,2.1627764118752903,0.315
1200,0.6,0.97,0.2,True,0.6000000000000005,2.2457963436618362,0.31
1200,0.6,0.97,0.2,True,0.5999999999999981,2.1809868143691102,0.305
1200,0.6,0.97,0.2,True,0.5999999999999996,1.9877815595806265,0.315
1200,0.6,0.97,0.2,True,0.6000000000000021,2.296637185829181,0.29
1200,0.6,0.97,0.2,True,0.6000000000000004,2.482010196232906,0.31
1200,0.6,0.97,0.2,True,0.5999999999999972,2.150412824150323,0.335
1200,0.6,0.97,0.2,True,0.6000000000000018,2.2130685280403597,0.32
1200,0.6,0.97,0.2,True,0.5999999999999948,2.263098886423949,0.295
1200,0.6,0.97,0.2,True,0.5999999999999999,2.074874271379927,0.31
1200,0.6,0.97,0.2,True,0.5999999999999994,2.249818844066926,0.335
1200,0.6,0.97,0.2,True,0.5999999999999984,2.304456107752482,0.33
